SKU	EAN-13	Descrição	Marca	Unidade de Medida (UM)	Categoria	Subcategoria	Origem do Produto	NCM	CEST	Estoque Mínimo	Estoque Máximo	Ponto de Pedido	Dimensões	Preço de Custo	Preço de Venda	Controle de Lote e Validade
kullka001	911	Vegetable Medley	Browsetype	KG	açougue		1 - Estrangeira Importação Direta	31302492	8{7	34.18	108	100	09x09x27 cm	57	96	false
kullka001	912	Organic Black Beans	Zoomdog	UN	Bebidas		2 - Estrangeira Adquirida no Mercado Interno	81228119	1{7	60.11	169		73x19x33 cm	92	86	true
kullka001	913	Quinoa & Black Bean Salad	Linkbridge	L	mercearia		2 - Estrangeira Adquirida no Mercado Interno	49744109	2{7	44.06	162		80x23x23 cm	90	95	false
kullka001	914	Herbed Couscous	Skidoo	UN	açougue		1 - Estrangeira Importação Direta	9875904	6{7		167	100	92x74x14 cm	89	51	false
kullka001	915	Frozen Burritos	Skajo	CX	bazar		0 - Nacional	12230259	3{7		169	100	57x91x46 cm	41	8	true
kullka001	916	Travel Makeup Organizer	Skipstorm	L	açougue		0 - Nacional	35646760	8{7			100	96x46x50 cm	89	1	true
kullka001	917	Lentil Soup (canned)	Tavu	KG	Bebidas		0 - Nacional	92523606	0{7				74x36x15 cm	58	17	true
kullka001	918	Travel Makeup Organizer	Voomm	KG	Bebidas		0 - Nacional	74737650	7{7		123		12x24x20 cm	39	50	true
kullka001	919	Honey Mustard Dip	Tanoodle	KG	Bebidas		2 - Estrangeira Adquirida no Mercado Interno	18122904	5{7	57.97	128		72x41x35 cm	44	13	true
kullka001	920	USB Flash Drive	Livefish	UN	açougue		2 - Estrangeira Adquirida no Mercado Interno	77465430	3{7	79.95	190	100	55x16x91 cm	60	61	true
kullka001	921	Salsa Verde	Katz	M	Bebidas		2 - Estrangeira Adquirida no Mercado Interno	30235771	1{7	44.0		100	38x19x00 cm	54	67	true
kullka001	922	Nut Butter Cups	Innotype	UN	alcoólicos		0 - Nacional	21276717	9{7		160	100	62x70x64 cm	44	72	false
kullka001	923	Wireless HDMI Transmitter	Browsebug	L	açougue		0 - Nacional	40055421	0{7	58.36	112		33x75x38 cm	33	21	true
kullka001	924	Spicy Chicken Wings	Yadel	CX	Bebidas		2 - Estrangeira Adquirida no Mercado Interno	52045116	6{7			100	62x88x95 cm	73	53	true
kullka001	925	Thai Peanut Dressing	Jabbersphere	UN	mercearia		2 - Estrangeira Adquirida no Mercado Interno	18685417	0{7	71.46	108		29x69x50 cm	16	82	true
kullka001	926	Vegetarian Pizza	Skinte	M	mercearia		0 - Nacional	44366610	0{7		172	100	47x65x42 cm	15	14	true
kullka001	927	Electrolyte Water Bottle	Dabvine	M	Bebidas		0 - Nacional	74496423	4{7	76.66			24x95x29 cm	28	11	false
kullka001	928	Garden Vegetable Chips	Bluejam	L	bazar		1 - Estrangeira Importação Direta	81406277	3{7	74.73	162	100	85x00x27 cm	58	67	false
kullka001	929	Peanut Butter Cookies	Ntags	KG	bazar		2 - Estrangeira Adquirida no Mercado Interno	55324234	2{7	49.71			73x02x57 cm	22	33	false
kullka001	930	Gardening Gloves	Aibox	KG	bazar		0 - Nacional	14318317	5{7	33.64		100	56x13x51 cm	18	30	false
kullka001	931	Sturdy Bookends	Buzzster	CX	Bebidas		1 - Estrangeira Importação Direta	88932102	1{7	20.16	139	100	46x66x71 cm	87	43	false
kullka001	932	Peach Halves (canned)	Youtags	M	mercearia		0 - Nacional	44956787	8{7	41.94	125	100	76x58x44 cm	25	57	false
kullka001	933	Board Game Storage	Ooba	M	alcoólicos		1 - Estrangeira Importação Direta	25620449	9{7				18x92x51 cm	49	49	true
kullka001	934	Reusable Snack Bags	Thoughtmix	M	açougue		1 - Estrangeira Importação Direta	51310979	0{7		105	100	94x70x42 cm	40	70	false
kullka001	935	Organic Baby Spinach	Voonix	UN	açougue		1 - Estrangeira Importação Direta	82865145	4{7	30.53	148		14x32x54 cm	87	91	false
kullka001	936	Travel Eye Mask with Ear Plugs	Kwinu	UN	açougue		1 - Estrangeira Importação Direta	73314023	9{7				33x05x57 cm	52	85	true
kullka001	937	Smart Thermostat	Tazzy	UN	bazar		1 - Estrangeira Importação Direta	94611500	2{7	34.46	137		61x80x05 cm	29	32	false
kullka001	938	Homestyle Chicken Noodle Soup	Agivu	CX	açougue		1 - Estrangeira Importação Direta	97031992	0{7	23.83	129	100	28x42x40 cm	100	76	false
kullka001	939	Ski Goggles	Zoomlounge	UN	hortifruti		2 - Estrangeira Adquirida no Mercado Interno	30277220	0{7			100	70x53x46 cm	40	81	true
kullka001	940	Sliced Turkey Breast	Leenti	CX	hortifruti		0 - Nacional	97927618	7{7		131	100	06x39x87 cm	12	53	false
kullka001	941	Creamy Coleslaw Mix	Realblab	CX	hortifruti		2 - Estrangeira Adquirida no Mercado Interno	41119810	1{7	30.22	184		77x86x37 cm	39	78	true
kullka001	942	Fitness Jump Rope with LCD Counter	Vipe	UN	Bebidas		1 - Estrangeira Importação Direta	25421146	7{7			100	14x40x62 cm	36	99	false
kullka001	943	Rechargeable Electric Toothbrush	Ooba	UN	bazar		0 - Nacional	83328501	8{7	41.09	147	100	31x14x72 cm	8	35	false
kullka001	944	Eco-Friendly Notepad	Dabvine	UN	Bebidas		1 - Estrangeira Importação Direta	94668542	0{7	74.38	176		47x28x13 cm	33	32	true
kullka001	945	High-Pressure Handheld Shower Head	Photobug	CX	mercearia		2 - Estrangeira Adquirida no Mercado Interno	75285060	6{7	52.32	112	100	94x05x30 cm	7	65	true
kullka001	946	Canned Black Beans	Wikibox	CX	açougue		1 - Estrangeira Importação Direta	9008851	3{7	72.24	109	100	11x26x77 cm	90	45	false
kullka001	947	Stick Vacuums Cleaner	Edgeclub	UN	mercearia		2 - Estrangeira Adquirida no Mercado Interno	55889753	3{7				25x46x62 cm	85	2	true
kullka001	948	Ceramic Knife Set	Wordtune	KG	Bebidas		1 - Estrangeira Importação Direta	80944472	5{7	14.26	155	100	18x62x18 cm	31	74	false
kullka001	949	Beach Cover-Up	Fivebridge	UN	Bebidas		2 - Estrangeira Adquirida no Mercado Interno	435883	8{7	26.17		100	31x58x33 cm	16	74	false
kullka001	950	Organic Lentil Soup	Divavu	M	hortifruti		2 - Estrangeira Adquirida no Mercado Interno	77441251	7{7	12.3	149		16x63x50 cm	61	81	true
kullka001	951	Bike Repair Tool Kit	Skimia	UN	Bebidas		1 - Estrangeira Importação Direta	37730082	2{7		101		62x09x37 cm	41	18	true
kullka001	952	Portable Camping Shower	Voolith	CX	alcoólicos		1 - Estrangeira Importação Direta	34804355	2{7	13.28			53x41x74 cm	54	72	false
kullka001	953	Carrot and Celery Sticks	Geba	UN	açougue		1 - Estrangeira Importação Direta	47377553	1{7	80.09	106	100	76x03x60 cm	26	55	true
kullka001	954	Heavy-Duty Utility Tote	Photobug	KG	hortifruti		2 - Estrangeira Adquirida no Mercado Interno	67493624	2{7	53.62	158	100	23x74x19 cm	84	86	false
kullka001	955	Homestyle Chicken Noodle Soup	Dabfeed	L	hortifruti		0 - Nacional	74242617	7{7		167		52x33x72 cm	39	76	true
kullka001	956	Herb Seasoned Croutons	Jaxspan	CX	alcoólicos		2 - Estrangeira Adquirida no Mercado Interno	32979823	3{7	82.99	172	100	34x89x60 cm	15	4	true
kullka001	957	Rice Pilaf Mix	Skajo	UN	bazar		2 - Estrangeira Adquirida no Mercado Interno	40518299	6{7	89.5		100	59x13x82 cm	37	6	true
kullka001	958	Decorative Throw Pillows	Skipstorm	M	alcoólicos		1 - Estrangeira Importação Direta	21450459	2{7		179		02x41x58 cm	86	38	false
kullka001	959	Baby Safety Corner Guards	Oba	L	bazar		1 - Estrangeira Importação Direta	40544464	7{7		122	100	04x95x50 cm	37	82	false
kullka001	960	Carrot Sticks	Realcube	M	hortifruti		0 - Nacional	59176065	2{7		199		27x52x36 cm	50	36	false
kullka001	961	Two-Tier Fruit Basket	Tavu	KG	alcoólicos		1 - Estrangeira Importação Direta	27752686	2{7	68.72	162	100	03x04x38 cm	75	59	true
kullka001	962	Spicy Hummus	Jetwire	CX	mercearia		0 - Nacional	5112608	6{7		159	100	37x87x96 cm	30	73	true
kullka001	963	Homemade Salsa	Lazzy	KG	Bebidas		1 - Estrangeira Importação Direta	43878901	4{7		117	100	59x59x19 cm	74	100	false
kullka001	964	Digital Photo Frame	Shuffletag	M	alcoólicos		1 - Estrangeira Importação Direta	4099014	2{7		162		14x82x29 cm	35	49	false
kullka001	965	Almond Flour Tortillas	Youbridge	M	alcoólicos		2 - Estrangeira Adquirida no Mercado Interno	45870863	9{7	87.11	156	100	79x55x15 cm	98	83	false
kullka001	966	Streaming Device	Trudoo	KG	alcoólicos		2 - Estrangeira Adquirida no Mercado Interno	53182585	5{7			100	07x03x06 cm	47	37	true
kullka001	967	Organic Granola Cereal	Devpoint	UN	Bebidas		0 - Nacional	55901200	4{7	86.83		100	95x57x93 cm	6	88	false
kullka001	968	Zucchini	Einti	M	bazar		1 - Estrangeira Importação Direta	41753274	3{7	31.4	166	100	90x36x25 cm	94	33	true
kullka001	969	Pet Bed with Removable Cover	Dabtype	L	mercearia		2 - Estrangeira Adquirida no Mercado Interno	22882490	7{7	31.05	103		98x83x75 cm	46	50	false
kullka001	970	Spinach Pizza Rolls	Riffpath	M	Bebidas		2 - Estrangeira Adquirida no Mercado Interno	56401487	9{7	34.4		100	22x22x22 cm	31	61	true
kullka001	971	Set of Herb Garden Markers	Jabberstorm	KG	Bebidas		1 - Estrangeira Importação Direta	60791003	9{7		139	100	51x01x27 cm	18	13	true
kullka001	972	Organic Fruit Salad	Rhybox	L	Bebidas		1 - Estrangeira Importação Direta	49420708	9{7			100	72x13x89 cm	99	8	true
kullka001	973	Reusable Coffee Filter	Aimbo	CX	hortifruti		1 - Estrangeira Importação Direta	12317913	7{7		151		84x05x20 cm	85	71	true
kullka001	974	Watering Can with Nozzle	Twinte	CX	mercearia		1 - Estrangeira Importação Direta	35962446	6{7		119		21x82x16 cm	87	44	false
kullka001	975	Roasted Sweet Corn	Babbleblab	UN	Bebidas		0 - Nacional	55101544	9{7	74.9			14x27x41 cm	58	56	true
kullka001	976	Chicken Breasts	Centimia	CX	alcoólicos		1 - Estrangeira Importação Direta	52878469	6{7	30.49		100	76x58x76 cm	40	72	false
kullka001	977	Cauliflower Gnocchi	Yombu	UN	hortifruti		2 - Estrangeira Adquirida no Mercado Interno	71813827	1{7				93x49x25 cm	44	30	false
kullka001	978	Air Fryer	Meeveo	UN	hortifruti		1 - Estrangeira Importação Direta	31335018	8{7		153		13x24x78 cm	55	24	false
kullka001	979	Sesame Ginger Dressing	Eamia	CX	hortifruti		2 - Estrangeira Adquirida no Mercado Interno	42365041	0{7			100	68x83x35 cm	85	89	false
kullka001	980	Car Vacuum	Devpoint	KG	bazar		2 - Estrangeira Adquirida no Mercado Interno	65198732	1{7		188	100	59x68x37 cm	3	1	true
kullka001	981	Honey	Wikido	L	hortifruti		2 - Estrangeira Adquirida no Mercado Interno	11509083	0{7			100	61x33x12 cm	43	90	true
kullka001	982	Instant Camera	Thoughtworks	L	açougue		0 - Nacional	17888025	9{7	10.07	141	100	61x40x10 cm	4	55	false
kullka001	983	Sculpting Kit	Brainverse	KG	alcoólicos		1 - Estrangeira Importação Direta	36670172	3{7		120	100	98x24x37 cm	48	67	true
kullka001	984	Pumpkin Pie Spice	Gigashots	UN	alcoólicos		1 - Estrangeira Importação Direta	96830300	2{7	64.8			26x47x95 cm	36	97	false
kullka001	985	Cranberry Almond Biscotti	Linkbridge	M	hortifruti		1 - Estrangeira Importação Direta	1007881	6{7		124		41x20x70 cm	97	56	true
kullka001	986	Ankle Boots	Bluejam	L	Bebidas		1 - Estrangeira Importação Direta	48974388	6{7	76.45	108		21x13x47 cm	1	90	false
kullka001	987	Warm Wool Sweater	Photolist	KG	alcoólicos		1 - Estrangeira Importação Direta	37184450	6{7	24.67	111	100	11x01x13 cm	75	20	true
kullka001	988	Peach Salsa	Brainbox	KG	Bebidas		0 - Nacional	43561067	4{7	74.05			69x92x94 cm	65	51	true
kullka001	989	Vegetable Potstickers	Dabjam	KG	hortifruti		2 - Estrangeira Adquirida no Mercado Interno	99994613	9{7	61.55	189		42x21x03 cm	68	24	true
kullka001	990	Hot Dog Buns	Youopia	CX	hortifruti		2 - Estrangeira Adquirida no Mercado Interno	58550956	4{7		172	100	63x26x18 cm	28	20	false
kullka001	991	Trackpad for Laptop	Realcube	UN	Bebidas		1 - Estrangeira Importação Direta	61808571	5{7	58.22	192	100	29x14x29 cm	69	9	true
kullka001	992	Pet First Aid Kit	Tavu	UN	bazar		1 - Estrangeira Importação Direta	11554180	8{7	33.84			59x05x22 cm	84	79	false
kullka001	993	Sooji (Semolina)	Photobean	CX	alcoólicos		2 - Estrangeira Adquirida no Mercado Interno	6842110	1{7		179		21x39x04 cm	27	48	true
kullka001	994	Water Bottle	Youopia	L	hortifruti		1 - Estrangeira Importação Direta	10741604	7{7		128	100	31x24x94 cm	98	64	true
kullka001	995	Pine Nuts	Eazzy	KG	bazar		0 - Nacional	73262849	5{7				97x72x94 cm	95	11	true
kullka001	996	Almond Joy Munch Bars	Teklist	L	hortifruti		1 - Estrangeira Importação Direta	29838958	3{7				94x19x79 cm	9	36	true
kullka001	997	Portable Air Purifier	Buzzster	KG	bazar		0 - Nacional	23496281	4{7	77.21	194	100	92x23x94 cm	97	50	false
kullka001	998	Chocolate Chip Energy Balls	Kanoodle	L	alcoólicos		2 - Estrangeira Adquirida no Mercado Interno	98661553	5{7		103		74x83x25 cm	26	32	true
kullka001	999	Pleated Midi Dress	Oloo	M	hortifruti		1 - Estrangeira Importação Direta	2983839	6{7		166	100	05x10x31 cm	98	99	true
kullka001	1000	Pistachios	Wikibox	M	hortifruti		2 - Estrangeira Adquirida no Mercado Interno	56002002	1{7	87.44		100	23x63x70 cm	93	28	true
